id,account_name,hostname,domain,ip,equipment_type,os,last_update
17021,admin,web-server-7,business.org,145.101.90.4,маршрутизатор,Windows 10 Pro,2023-11-14
26790,consultant,mail-server-82,services.io,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-17
70255,user123,web-server-71,example.com,145.101.90.2,маршрутизатор,Cisco IOS,2023-11-15
58681,user123,db-server-2,services.io,145.101.90.4,сервер,Ubuntu 20.04,2023-11-15
34240,user123,proxy-server-45,example.com,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-14
78854,user123,web-server-53,clouding.space,145.101.90.1,маршрутизатор,Windows 10 Pro,2023-11-14
10406,user123,data-server-11,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-16
61253,guest,db-server-53,business.org,145.101.90.2,сервер,Ubuntu 20.04,2023-11-11
59759,operator,web-server-1,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-15
87095,operator,web-server-73,networking.net,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-17
50130,admin,web-server-16,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-17
83898,developer,app-server-2,enterprise.co,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-19
77563,user123,web-server-51,mycompany.ru,145.101.90.2,брандмауэр,Windows Server 2022,2023-11-14
49508,admin,db-server-74,example.com,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-18
15532,user123,web-server-1,internal.net,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-19
30510,user123,db-server-74,internal.net,145.101.90.8,брандмауэр,Ubuntu 20.04,2023-10-30
63316,admin,web-server-4,example.com,145.101.90.1,переключатель,Windows Server 2022,2023-11-17
70729,dbadmin,db-server-54,mycompany.ru,145.101.90.2,маршрутизатор,Cisco IOS,2023-11-16
74565,user123,web-server-82,example.com,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-15
55035,guest,data-server-93,internal.net,145.101.90.5,брандмауэр,Ubuntu 20.04,2023-11-18
57510,user123,db-server-48,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-15
91514,analyst,data-server-96,example.com,145.101.90.1,сервер,Ubuntu 20.04,2023-11-15
20062,operator,file-server-1,internal.net,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
95852,user123,web-server-5,example.com,145.101.90.1,брандмауэр,Cisco IOS,2023-11-16
45470,user123,proxy-server-32,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-19
48573,operator,proxy-server-8,networking.net,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-17
80405,user123,web-server-51,internal.net,145.101.90.3,брандмауэр,Cisco IOS,2023-11-15
81283,dbadmin,web-server-39,mycompany.ru,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
67779,consultant,db-server-54,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-18
45950,operator,db-server-41,internal.net,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-17
31617,user123,proxy-server-12,internal.net,145.101.90.2,переключатель,Windows 10 Pro,2023-11-17
50097,dbadmin,mail-server-1,business.org,145.101.90.1,брандмауэр,Cisco IOS,2023-11-19
50866,analyst,db-server-50,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-19
65131,tester,web-server-73,example.com,145.101.90.10,сервер,Cisco IOS,2023-11-16
59793,operator,test-server-43,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-16
77178,user123,web-server-28,networking.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-15
65735,consultant,web-server-68,services.io,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-18
82624,dbadmin,data-server-27,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-18
98746,analyst,db-server-20,clouding.space,145.101.90.10,сервер,Ubuntu 20.04,2023-11-10
11480,user123,mail-server-62,internal.net,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-17
22037,operator,db-server-18,enterprise.co,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-18
88067,admin,web-server-21,business.org,145.101.90.5,маршрутизатор,Cisco IOS,2023-11-12
34993,consultant,web-server-15,internal.net,145.101.90.10,брандмауэр,Ubuntu 20.04,2023-11-16
61305,user123,file-server-70,mycompany.ru,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-16
94378,operator,db-server-38,business.org,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-15
10675,user123,web-server-13,business.org,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-16
23249,dbadmin,db-server-2,example.com,145.101.90.5,маршрутизатор,Ubuntu 20.04,2023-11-16
55888,dbadmin,web-server-53,business.org,145.101.90.3,переключатель,Windows 10 Pro,2023-11-14
47035,admin,file-server-24,internal.net,145.101.90.6,переключатель,Red Hat Enterprise 8,2023-11-15
46482,consultant,proxy-server-21,mycompany.ru,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-15
51464,user123,proxy-server-91,example.com,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-15
66090,operator,web-server-82,business.org,145.101.90.2,переключатель,Windows 10 Pro,2023-11-16
50960,manager,mail-server-65,mycompany.ru,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-16
97519,user123,mail-server-67,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-04
23475,user123,mail-server-54,mycompany.ru,145.101.90.6,брандмауэр,Red Hat Enterprise 8,2023-11-15
32973,user123,data-server-5,enterprise.co,145.101.90.3,сервер,Windows 10 Pro,2023-11-15
74182,operator,proxy-server-70,example.com,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-15
28730,admin,data-server-79,internal.net,145.101.90.6,маршрутизатор,Cisco IOS,2023-11-14
96542,user123,app-server-25,mycompany.ru,145.101.90.9,маршрутизатор,Windows 10 Pro,2023-11-12
78783,user123,data-server-6,internal.net,145.101.90.5,сервер,Windows Server 2022,2023-11-19
72450,user123,data-server-55,example.com,145.101.90.6,сервер,Ubuntu 20.04,2023-11-18
30643,operator,web-server-76,internal.net,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
25927,user123,data-server-94,business.org,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-15
91817,user123,db-server-36,networking.net,145.101.90.5,брандмауэр,Cisco IOS,2023-11-12
50745,user123,web-server-15,networking.net,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-14
99289,user123,data-server-85,business.org,145.101.90.6,рабочая станция,Ubuntu 20.04,2023-11-16
17896,developer,web-server-26,example.com,145.101.90.5,брандмауэр,Red Hat Enterprise 8,2023-11-21
13009,user123,web-server-49,mycompany.ru,145.101.90.3,рабочая станция,Red Hat Enterprise 8,2023-11-12
45022,user123,db-server-13,internal.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-16
20968,guest,db-server-6,mycompany.ru,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-10
92818,operator,data-server-42,internal.net,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-17
13819,user123,db-server-90,internal.net,145.101.90.1,сервер,Cisco IOS,2023-11-15
21355,admin,proxy-server-59,example.com,145.101.90.8,маршрутизатор,Windows 10 Pro,2023-11-18
92434,user123,db-server-34,business.org,145.101.90.5,маршрутизатор,Red Hat Enterprise 8,2023-11-15
14017,analyst,db-server-25,business.org,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-15
21538,consultant,mail-server-25,mycompany.ru,145.101.90.3,сервер,Ubuntu 20.04,2023-11-14
22258,user123,db-server-96,internal.net,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-16
30310,user123,proxy-server-64,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-17
91562,user123,db-server-64,example.com,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-17
48330,manager,db-server-1,mycompany.ru,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-15
13702,user123,db-server-84,example.com,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-07
22577,user123,web-server-48,internal.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
84598,consultant,data-server-34,business.org,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-18
95516,dbadmin,web-server-9,example.com,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-16
66028,admin,db-server-4,example.com,145.101.90.6,сервер,Windows 10 Pro,2023-11-09
33909,user123,db-server-19,business.org,145.101.90.1,сервер,Ubuntu 20.04,2023-11-15
17001,user123,web-server-28,clouding.space,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-14
16694,user123,web-server-41,internal.net,145.101.90.2,сервер,Windows 10 Pro,2023-11-19
13316,dbadmin,web-server-72,internal.net,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-18
15358,operator,db-server-43,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-17
94103,dbadmin,web-server-2,example.com,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
73990,tester,web-server-98,internal.net,145.101.90.4,сервер,Ubuntu 20.04,2023-11-17
43155,user123,web-server-29,networking.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
60119,consultant,db-server-82,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-15
88027,user123,db-server-32,services.io,145.101.90.1,рабочая станция,Ubuntu 20.04,2023-11-16
75663,tester,web-server-44,clouding.space,145.101.90.1,сервер,Windows 10 Pro,2023-11-17
10217,operator,web-server-73,example.com,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-15
62431,user123,web-server-82,mycompany.ru,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-18
38271,admin,app-server-96,example.com,145.101.90.1,сервер,Windows 10 Pro,2023-11-20
76685,user123,db-server-65,clouding.space,145.101.90.5,маршрутизатор,Cisco IOS,2023-11-16
95221,consultant,web-server-100,networking.net,145.101.90.3,переключатель,Windows 10 Pro,2023-11-14
24165,user123,web-server-62,example.com,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-16
39929,operator,mail-server-29,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-14
91931,manager,db-server-80,example.com,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-17
73510,user123,db-server-31,mycompany.ru,145.101.90.1,сервер,Windows 10 Pro,2023-10-31
35165,user123,web-server-87,mycompany.ru,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-15
50793,operator,db-server-54,business.org,145.101.90.2,сервер,Windows 10 Pro,2023-11-18
30797,user123,mail-server-35,internal.net,145.101.90.4,маршрутизатор,Windows 10 Pro,2023-11-16
31011,user123,db-server-45,business.org,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-06
13464,user123,web-server-15,example.com,145.101.90.3,брандмауэр,Windows 10 Pro,2023-11-16
29185,operator,db-server-64,internal.net,145.101.90.3,переключатель,Cisco IOS,2023-11-16
67907,admin,data-server-20,clouding.space,145.101.90.3,рабочая станция,Ubuntu 20.04,2023-11-18
45515,operator,web-server-98,example.com,145.101.90.3,брандмауэр,Cisco IOS,2023-11-18
47658,manager,web-server-38,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-18
36959,manager,db-server-78,clouding.space,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-16
37265,admin,proxy-server-52,business.org,145.101.90.4,брандмауэр,Red Hat Enterprise 8,2023-11-15
35308,user123,db-server-56,example.com,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-16
90865,dbadmin,proxy-server-53,internal.net,145.101.90.3,брандмауэр,Windows 10 Pro,2023-11-16
39360,user123,web-server-25,example.com,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-17
94267,consultant,db-server-85,business.org,145.101.90.1,сервер,Windows 10 Pro,2023-11-19
87467,dbadmin,web-server-86,internal.net,145.101.90.5,маршрутизатор,Red Hat Enterprise 8,2023-11-17
51727,operator,web-server-75,enterprise.co,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-18
27441,operator,db-server-39,internal.net,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-15
99747,developer,web-server-36,networking.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-14
39780,manager,mail-server-39,example.com,145.101.90.6,сервер,Ubuntu 20.04,2023-11-16
53542,user123,web-server-29,internal.net,145.101.90.9,переключатель,Ubuntu 20.04,2023-11-10
35111,operator,db-server-16,business.org,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
95105,dbadmin,db-server-19,example.com,145.101.90.10,сервер,Ubuntu 20.04,2023-11-14
10369,operator,web-server-86,mycompany.ru,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-11
54223,user123,db-server-13,enterprise.co,145.101.90.6,маршрутизатор,Windows 10 Pro,2023-11-13
71804,manager,data-server-80,business.org,145.101.90.10,переключатель,Red Hat Enterprise 8,2023-11-19
32441,user123,db-server-92,example.com,145.101.90.4,брандмауэр,Cisco IOS,2023-11-17
37306,user123,dev-server-83,example.com,145.101.90.6,сервер,Cisco IOS,2023-11-18
63228,user123,db-server-58,clouding.space,145.101.90.2,брандмауэр,Red Hat Enterprise 8,2023-11-17
78185,user123,data-server-41,example.com,145.101.90.3,рабочая станция,Ubuntu 20.04,2023-11-16
35352,dbadmin,web-server-89,clouding.space,145.101.90.6,сервер,Cisco IOS,2023-11-15
64391,user123,db-server-41,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-17
55704,consultant,proxy-server-54,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-14
93878,dbadmin,db-server-53,clouding.space,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-16
95827,tester,mail-server-21,example.com,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-15
48352,admin,app-server-69,example.com,145.101.90.4,переключатель,Windows 10 Pro,2023-11-18
14836,consultant,mail-server-16,services.io,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-12
85454,user123,db-server-69,business.org,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-15
43113,admin,proxy-server-92,business.org,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-16
56425,user123,mail-server-24,mycompany.ru,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-14
16522,developer,web-server-90,example.com,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-18
17679,consultant,web-server-60,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
23649,admin,web-server-31,business.org,145.101.90.4,сервер,Windows 10 Pro,2023-11-14
39637,user123,mail-server-11,internal.net,145.101.90.5,сервер,Ubuntu 20.04,2023-11-17
50812,analyst,web-server-55,internal.net,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-18
48601,user123,proxy-server-46,internal.net,145.101.90.3,маршрутизатор,Windows Server 2022,2023-11-15
44108,consultant,file-server-17,example.com,145.101.90.6,сервер,Windows Server 2022,2023-11-15
36166,dbadmin,web-server-84,clouding.space,145.101.90.1,сервер,Cisco IOS,2023-11-17
56756,user123,dev-server-57,networking.net,145.101.90.4,переключатель,Ubuntu 20.04,2023-11-16
73140,operator,backup-server-6,business.org,145.101.90.7,маршрутизатор,Red Hat Enterprise 8,2023-11-17
89637,user123,mail-server-40,clouding.space,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-18
11622,admin,db-server-97,internal.net,145.101.90.1,сервер,Cisco IOS,2023-11-15
82834,user123,data-server-75,example.com,145.101.90.6,переключатель,Cisco IOS,2023-11-15
24645,operator,db-server-17,example.com,145.101.90.5,брандмауэр,Ubuntu 20.04,2023-11-15
77879,user123,web-server-41,example.com,145.101.90.4,сервер,Cisco IOS,2023-11-07
83779,manager,mail-server-94,networking.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
98239,dbadmin,web-server-100,clouding.space,145.101.90.3,переключатель,Windows Server 2022,2023-11-18
93569,admin,web-server-40,business.org,145.101.90.2,сервер,Windows 10 Pro,2023-11-18
93600,consultant,web-server-33,clouding.space,145.101.90.5,сервер,Windows 10 Pro,2023-11-15
93319,user123,app-server-93,business.org,145.101.90.8,маршрутизатор,Ubuntu 20.04,2023-11-15
91715,operator,proxy-server-60,clouding.space,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-07
95401,developer,mail-server-84,services.io,145.101.90.3,сервер,Ubuntu 20.04,2023-11-18
12163,operator,proxy-server-17,mycompany.ru,145.101.90.2,брандмауэр,Windows Server 2022,2023-11-17
51171,user123,web-server-20,networking.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-08
55753,admin,db-server-70,mycompany.ru,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-14
69447,user123,web-server-72,clouding.space,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-15
63595,user123,proxy-server-14,business.org,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-16
61836,manager,mail-server-23,internal.net,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-15
38054,user123,web-server-8,example.com,145.101.90.5,маршрутизатор,Red Hat Enterprise 8,2023-11-17
18236,admin,web-server-25,mycompany.ru,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
77806,user123,db-server-13,example.com,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-18
42377,user123,db-server-4,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-17
56889,consultant,mail-server-57,networking.net,145.101.90.3,переключатель,Windows 10 Pro,2023-11-15
27243,operator,mail-server-71,internal.net,145.101.90.4,сервер,Windows 10 Pro,2023-11-15
46485,manager,dev-server-32,example.com,145.101.90.3,рабочая станция,Ubuntu 20.04,2023-11-16
41555,user123,db-server-61,example.com,145.101.90.1,сервер,Windows 10 Pro,2023-11-16
73066,user123,mail-server-84,business.org,145.101.90.6,сервер,Ubuntu 20.04,2023-11-12
14465,operator,db-server-83,networking.net,145.101.90.2,сервер,Cisco IOS,2023-11-18
83535,consultant,mail-server-54,business.org,145.101.90.1,сервер,Windows Server 2022,2023-11-14
96288,operator,web-server-78,business.org,145.101.90.6,брандмауэр,Cisco IOS,2023-11-15
92191,analyst,db-server-62,example.com,145.101.90.3,брандмауэр,Cisco IOS,2023-11-17
74537,dbadmin,web-server-33,example.com,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-15
70491,operator,web-server-77,mycompany.ru,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-15
42627,manager,web-server-72,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
21613,consultant,web-server-93,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-10-26
90092,user123,proxy-server-74,business.org,145.101.90.1,сервер,Ubuntu 20.04,2023-11-18
23191,user123,web-server-86,example.com,145.101.90.1,сервер,Windows Server 2022,2023-11-15
97942,developer,web-server-4,business.org,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
24840,guest,dev-server-27,business.org,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-15
76945,user123,db-server-94,business.org,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-10-31
91630,user123,web-server-79,internal.net,145.101.90.3,брандмауэр,Cisco IOS,2023-11-15
46330,user123,web-server-79,networking.net,145.101.90.2,брандмауэр,Red Hat Enterprise 8,2023-10-29
91501,user123,proxy-server-39,business.org,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
67433,operator,web-server-27,example.com,145.101.90.9,переключатель,Cisco IOS,2023-11-16
40532,dbadmin,proxy-server-91,clouding.space,145.101.90.8,маршрутизатор,Ubuntu 20.04,2023-11-18
82414,user123,web-server-50,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-10-31
32724,user123,db-server-21,example.com,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-16
29500,consultant,db-server-3,example.com,145.101.90.6,сервер,Red Hat Enterprise 8,2023-11-16
18297,consultant,db-server-100,example.com,145.101.90.6,сервер,Cisco IOS,2023-11-16
26017,admin,data-server-31,mycompany.ru,145.101.90.7,брандмауэр,Ubuntu 20.04,2023-11-16
27889,user123,db-server-40,clouding.space,145.101.90.3,переключатель,Cisco IOS,2023-11-17
80162,dbadmin,proxy-server-32,mycompany.ru,145.101.90.2,брандмауэр,Red Hat Enterprise 8,2023-11-14
66549,user123,mail-server-34,mycompany.ru,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-17
93606,dbadmin,db-server-10,business.org,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-15
35299,consultant,db-server-2,business.org,145.101.90.4,сервер,Ubuntu 20.04,2023-11-15
38956,user123,file-server-67,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
45075,operator,db-server-99,mycompany.ru,145.101.90.3,рабочая станция,Red Hat Enterprise 8,2023-11-16
42184,consultant,data-server-16,mycompany.ru,145.101.90.10,брандмауэр,Ubuntu 20.04,2023-11-17
51291,operator,proxy-server-32,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-20
74358,user123,web-server-57,mycompany.ru,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-16
57495,manager,web-server-34,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-14
56998,consultant,db-server-70,internal.net,145.101.90.7,брандмауэр,Red Hat Enterprise 8,2023-11-14
80519,user123,web-server-74,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-14
18348,dbadmin,web-server-100,internal.net,145.101.90.6,сервер,Red Hat Enterprise 8,2023-11-18
66757,user123,mail-server-28,clouding.space,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-17
11223,user123,db-server-10,internal.net,145.101.90.8,сервер,Ubuntu 20.04,2023-11-15
27147,dbadmin,mail-server-62,clouding.space,145.101.90.3,сервер,Cisco IOS,2023-11-13
88124,dbadmin,file-server-62,example.com,145.101.90.2,сервер,Cisco IOS,2023-11-19
39787,user123,web-server-75,networking.net,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-13
73584,developer,data-server-47,networking.net,145.101.90.1,сервер,Windows 10 Pro,2023-11-18
81025,consultant,data-server-8,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-13
15897,consultant,db-server-76,example.com,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-19
98315,admin,db-server-70,business.org,145.101.90.2,сервер,Ubuntu 20.04,2023-11-18
75294,operator,proxy-server-100,internal.net,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-14
83725,user123,web-server-77,internal.net,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-15
88024,dbadmin,web-server-17,internal.net,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-18
87157,operator,proxy-server-81,clouding.space,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
71593,dbadmin,web-server-12,mycompany.ru,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-15
10341,admin,db-server-46,example.com,145.101.90.6,маршрутизатор,Cisco IOS,2023-11-09
59142,user123,db-server-23,networking.net,145.101.90.1,брандмауэр,Windows Server 2022,2023-11-15
18102,dbadmin,mail-server-34,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-16
51016,user123,db-server-24,business.org,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-19
64441,analyst,mail-server-85,internal.net,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
83248,consultant,db-server-23,business.org,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-10-31
73063,user123,db-server-50,clouding.space,145.101.90.4,сервер,Ubuntu 20.04,2023-11-17
11735,user123,db-server-89,internal.net,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-14
22379,user123,web-server-37,example.com,145.101.90.6,брандмауэр,Ubuntu 20.04,2023-11-17
65253,user123,mail-server-28,example.com,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-09
78035,operator,data-server-77,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
96534,user123,web-server-96,internal.net,145.101.90.3,брандмауэр,Windows Server 2022,2023-11-21
87659,user123,data-server-68,services.io,145.101.90.3,сервер,Cisco IOS,2023-11-17
58207,developer,web-server-12,internal.net,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-17
29336,user123,db-server-79,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
71052,dbadmin,web-server-58,networking.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-18
79479,user123,web-server-29,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
72733,user123,web-server-9,business.org,145.101.90.3,сервер,Windows 10 Pro,2023-11-15
98877,operator,db-server-54,clouding.space,145.101.90.5,сервер,Ubuntu 20.04,2023-11-19
32499,user123,db-server-17,business.org,145.101.90.7,маршрутизатор,Ubuntu 20.04,2023-11-19
61803,operator,web-server-100,internal.net,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-17
91215,user123,db-server-91,example.com,145.101.90.3,переключатель,Windows 10 Pro,2023-11-17
51870,user123,app-server-39,mycompany.ru,145.101.90.3,рабочая станция,Cisco IOS,2023-11-13
57337,user123,db-server-49,business.org,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-16
22146,user123,mail-server-88,business.org,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-16
51854,user123,web-server-49,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-15
42609,operator,web-server-40,business.org,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-16
93908,operator,web-server-70,services.io,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
77460,dbadmin,web-server-30,business.org,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-17
56922,admin,file-server-68,example.com,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-16
39976,user123,dev-server-13,example.com,145.101.90.1,переключатель,Cisco IOS,2023-11-15
17069,consultant,db-server-90,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-15
29510,user123,web-server-71,mycompany.ru,145.101.90.2,маршрутизатор,Windows Server 2022,2023-11-17
24388,developer,file-server-79,example.com,145.101.90.2,сервер,Windows 10 Pro,2023-11-13
20412,user123,db-server-51,clouding.space,145.101.90.2,сервер,Ubuntu 20.04,2023-11-10
59678,operator,web-server-100,internal.net,145.101.90.6,брандмауэр,Red Hat Enterprise 8,2023-11-16
76959,user123,mail-server-40,clouding.space,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
22063,operator,mail-server-41,services.io,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-08
14678,operator,db-server-77,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
47480,dbadmin,mail-server-1,internal.net,145.101.90.4,сервер,Cisco IOS,2023-11-16
75287,consultant,db-server-60,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-18
93144,user123,proxy-server-31,example.com,145.101.90.3,брандмауэр,Windows 10 Pro,2023-11-16
34066,dbadmin,web-server-11,example.com,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-15
18159,user123,proxy-server-84,clouding.space,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
19832,admin,proxy-server-83,example.com,145.101.90.3,сервер,Cisco IOS,2023-11-17
62303,consultant,data-server-18,business.org,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-18
58556,user123,db-server-58,example.com,145.101.90.4,рабочая станция,Red Hat Enterprise 8,2023-11-16
80549,user123,db-server-90,enterprise.co,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-15
